US,6001,,,,2202310300,,,VMT,3326382.334,2016,20180130,,239166.8986,235507.8657,273095.978,270102.2575,285736.2465,296713.2958,325320.1972,318002.1561,280414.0191,281744.5945,259457.8274,260455.7342,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202310400,,,VMT,46660246.11,2016,20180130,,3354871.82,3303545.375,3830806.043,3788812.153,4008115.198,4162093.836,4563372.14,4460719.599,3933458.584,3952122.998,3639499.272,3653497.235,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202310500,,,VMT,36732562.9,2016,20180130,,2641071.37,2600665.414,3015743.286,2982684.24,3155327.198,3276544.518,3592444.706,3511633.069,3096554.923,3111248.197,2865139.965,2876159.647,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202320200,,,VMT,1431630,2016,20180130,,102934.2008,101359.4025,117536.818,116248.3612,122977.0188,127701.3924,140013.4162,136863.8302,120686.404,121259.0657,111667.1423,112096.6279,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202320300,,,VMT,1101961.181,2016,20180130,,79231.01188,78018.85048,90471.00916,89479.25193,94658.46685,98294.93462,107771.8052,105347.4906,92895.32374,93336.11568,85952.97393,86283.55967,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202320400,,,VMT,15457567.64,2016,20180130,,1111399.155,1094395.773,1269066.25,1255154.549,1327805.08,1378814.995,1511750.139,1477743.49,1303072.898,1309256.03,1205690.301,1210327.535,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202320500,,,VMT,12168732.98,2016,20180130,,874931.9337,861546.2821,999052.9352,988101.1621,1045294.178,1085450.951,1190102.104,1163330.891,1025824.148,1030691.723,949161.1921,952811.7831,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202410200,,,VMT,1215910.624,2016,20180130,,81101.2345,81952.37728,97516.03402,98002.39744,107972.8612,109796.7308,115511.5079,117700.1478,109675.1377,111499.0074,96056.94374,89126.24458,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202410300,,,VMT,1538850.955,2016,20180130,,102641.3534,103718.5559,123415.849,124031.3884,136649.962,138958.2431,146190.8389,148960.7716,138804.3554,141112.6365,121569.231,112797.7697,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202410400,,,VMT,9251896.604,2016,20180130,,617101.4719,623577.8403,742002.1224,745702.8748,821568.4014,835446.2745,878930.1663,895583.5864,834521.0691,848398.9422,730899.8653,678163.9892,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202410500,,,VMT,14444609.3,2016,20180130,,963455.3914,973566.6814,1158457.689,1164235.523,1282681.28,1304348.238,1372237.867,1398238.173,1302903.752,1324570.71,1141124.188,1058789.812,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202420200,,,VMT,283222.732,2016,20180130,,18890.95526,19089.21242,22714.46356,22827.75246,25150.17808,25575.01304,26906.1592,27415.96031,25546.69029,25971.52525,22374.59686,20760.22528,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202420300,,,VMT,358445.4011,2016,20180130,,23908.30704,24159.22039,28747.32175,28890.69966,31829.95096,32367.62016,34052.31268,34697.51464,32331.77501,32869.4442,28317.18799,26274.04667,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202420400,,,VMT,2155049.376,2016,20180130,,143741.786,145250.3301,172834.9634,173696.9817,191368.3806,194600.9612,204729.6881,208608.7785,194385.4526,197618.0333,170248.9085,157965.1118,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
